Iteration	Likelihood	Prior	p	r
51400	-2.209066	-0.1757484	0.2478333	0.2478333
51500	-1.826637	-1.765383	0.4067969	0.4067969
51600	-1.752343	-1.577682	0.3880267	0.3880267
51700	-4.28914	0.8507028	0.1451882	0.1451882
51800	-1.694903	-1.099392	0.3401977	0.3401977
51900	-1.749905	-1.569995	0.387258	0.387258
52000	-1.719069	-1.454389	0.3756974	0.3756974
52100	-3.703123	0.6542738	0.1648311	0.1648311
52200	-1.698312	-1.330258	0.3632844	0.3632844
52300	-2.409383	-0.01064876	0.2313234	0.2313234
52400	-1.839149	-0.6330032	0.2935588	0.2935588
52500	-2.345945	-0.05952543	0.2362111	0.2362111
52600	-2.241544	-0.1466509	0.2449236	0.2449236
52700	-4.547244	0.9258126	0.1376773	0.1376773
52800	-4.023953	0.7667501	0.1535835	0.1535835
52900	-2.695168	0.1813327	0.2121252	0.2121252
53000	-3.151107	0.4239461	0.1878639	0.1878639
53100	-2.09046	-0.2922283	0.2594813	0.2594813
53200	-1.792059	-0.7283499	0.3030935	0.3030935
53300	-1.767137	-0.7886437	0.3091229	0.3091229
53400	-1.693083	-1.123131	0.3425716	0.3425716
53500	-1.872129	-0.5756804	0.2878265	0.2878265
53600	-5.029426	1.051544	0.1251041	0.1251041
53700	-2.252338	-0.137207	0.2439792	0.2439792
53800	-1.749526	-1.568788	0.3871373	0.3871373
53900	-1.950823	-1.987828	0.4290413	0.4290413
54000	-1.746972	-0.8455358	0.3148121	0.3148121
54100	-2.090629	-0.2920485	0.2594634	0.2594634
54200	-2.156968	-0.2247621	0.2527347	0.2527347
54300	-1.851923	-1.816873	0.4119458	0.4119458
54400	-2.972008	0.3358011	0.1966784	0.1966784
54500	-3.268917	0.477859	0.1824726	0.1824726
54600	-2.75162	0.2149383	0.2087647	0.2087647
54700	-1.956804	-0.4505874	0.2753172	0.2753172
54800	-1.88326	-0.5576273	0.2860212	0.2860212
54900	-2.271104	-0.1210424	0.2423627	0.2423627
55000	-1.694991	-1.297318	0.3599904	0.3599904
55100	-1.904679	-0.524426	0.2827011	0.2827011
55200	-2.029362	-0.3601636	0.2662749	0.2662749
55300	-3.650331	0.6344498	0.1668135	0.1668135
55400	-2.110482	-0.2712754	0.2573861	0.2573861
55500	-3.819593	0.6966321	0.1605953	0.1605953
55600	-1.781999	-1.661425	0.396401	0.396401
55700	-1.691407	-1.239219	0.3541804	0.3541804
55800	-1.723499	-0.9275079	0.3230093	0.3230093
55900	-2.37677	-0.03543048	0.2338016	0.2338016
56000	-3.097245	0.3982686	0.1904316	0.1904316
56100	-1.857784	-0.5998562	0.2902441	0.2902441
56200	-1.707537	-1.00313	0.3305715	0.3305715
56300	-2.384994	-0.02911433	0.2331699	0.2331699
56400	-2.407456	-0.01209374	0.2314679	0.2314679
56500	-2.412534	-0.008291246	0.2310876	0.2310876
56600	-6.637335	1.372678	0.09299066	0.09299066
56700	-3.077385	0.3886268	0.1913958	0.1913958
56800	-2.185821	-0.1972418	0.2499827	0.2499827
56900	-1.721374	-1.464707	0.3767292	0.3767292
57000	-1.805215	-0.699683	0.3002268	0.3002268
57100	-1.811045	-0.6875425	0.2990128	0.2990128
57200	-1.752685	-0.828465	0.313105	0.313105
57300	-3.930097	0.7351784	0.1567407	0.1567407
57400	-2.75844	0.2189182	0.2083667	0.2083667
57500	-1.717839	-0.9515484	0.3254134	0.3254134
57600	-4.035321	0.7705045	0.1532081	0.1532081
57700	-2.649182	0.1530363	0.2149549	0.2149549
57800	-1.694031	-1.109954	0.3412539	0.3412539
57900	-1.692454	-1.133385	0.343597	0.343597
58000	-2.683957	0.1745131	0.2128072	0.2128072
58100	-1.965989	-0.4384349	0.274102	0.274102
58200	-1.83594	-0.6389328	0.2941518	0.2941518
58300	-1.985935	-0.4128001	0.2715385	0.2715385
58400	-3.992736	0.7563638	0.1546221	0.1546221
58500	-1.727181	-0.9129978	0.3215583	0.3215583
58600	-2.7198	0.1961444	0.2106441	0.2106441
58700	-1.777544	-0.7623661	0.3064951	0.3064951
58800	-1.692651	-1.265221	0.3567806	0.3567806
58900	-1.770656	-1.631234	0.3933819	0.3933819
59000	-2.292427	-0.103051	0.2405636	0.2405636
59100	-3.049538	0.3749447	0.192764	0.192764
59200	-3.081863	0.3908092	0.1911776	0.1911776
59300	-1.736838	-0.8781999	0.3180785	0.3180785
59400	-1.858912	-0.5979151	0.29005	0.29005
59500	-1.706984	-1.391792	0.3694377	0.3694377
59600	-2.342212	-0.06249017	0.2365075	0.2365075
59700	-2.066995	-0.3175663	0.2620151	0.2620151
59800	-2.456054	-2.56803	0.4870615	0.4870615
59900	-1.701995	-1.03788	0.3340466	0.3340466
