Iteration	Likelihood	Prior	p	r
103100	-2.363252	-0.04591354	0.2348499	0.2348499
103200	-3.37286	0.5230765	0.1779509	0.1779509
103300	-1.998783	-0.3967974	0.2699383	0.2699383
103400	-2.660413	-2.743183	0.5045768	0.5045768
103500	-2.151907	-0.2296911	0.2532276	0.2532276
103600	-2.188041	-0.1951633	0.2497748	0.2497748
103700	-2.645524	0.1507483	0.2151837	0.2151837
103800	-1.70963	-1.407064	0.3709649	0.3709649
103900	-1.887931	-0.5502208	0.2852806	0.2852806
104000	-2.165078	-0.2169286	0.2519514	0.2519514
104100	-2.452312	0.02093591	0.2281649	0.2281649
104200	-2.911834	0.3042868	0.1998298	0.1998298
104300	-2.025692	-0.3644589	0.2667044	0.2667044
104400	-2.333451	-0.06948785	0.2372073	0.2372073
104500	-2.054489	-0.3314416	0.2634027	0.2634027
104600	-3.39647	0.5330627	0.1769522	0.1769522
104700	-1.708949	-1.403239	0.3705825	0.3705825
104800	-1.69243	-1.261386	0.3563972	0.3563972
104900	-2.227476	-0.1591262	0.2461711	0.2461711
105000	-1.845838	-1.804863	0.4107448	0.4107448
105100	-1.793858	-0.7243175	0.3026903	0.3026903
105200	-2.425177	0.001103679	0.2301481	0.2301481
105300	-2.422336	-0.0009987979	0.2303584	0.2303584
105400	-1.709885	-1.408477	0.3711062	0.3711062
105500	-2.078441	-0.3050969	0.2607682	0.2607682
105600	-1.691294	-1.236014	0.3538599	0.3538599
105700	-1.694672	-1.29357	0.3596155	0.3596155
105800	-1.72292	-1.471416	0.3774002	0.3774002
105900	-1.961378	-0.4445075	0.2747093	0.2747093
106000	-1.846074	-1.805334	0.4107919	0.4107919
106100	-1.763815	-1.612012	0.3914597	0.3914597
106200	-1.826564	-0.6566727	0.2959258	0.2959258
106300	-3.30366	0.4932068	0.1809378	0.1809378
106400	-1.842398	-0.6270685	0.2929654	0.2929654
106500	-1.780731	-0.7546553	0.305724	0.305724
106600	-1.723433	-0.9277745	0.323036	0.323036
106700	-2.589661	0.1150793	0.2187506	0.2187506
106800	-4.481642	0.9072877	0.1395297	0.1395297
106900	-7.393209	1.487064	0.08155215	0.08155215
107000	-6.382746	1.329689	0.09728961	0.09728961
107100	-1.706988	-1.391816	0.3694401	0.3694401
107200	-3.033833	0.3671421	0.1935443	0.1935443
107300	-5.42854	1.143636	0.1158949	0.1158949
107400	-2.414517	-0.006811117	0.2309396	0.2309396
107500	-1.773549	-0.7722456	0.3074831	0.3074831
107600	-2.827429	0.258262	0.2044323	0.2044323
107700	-1.735319	-0.8834031	0.3185988	0.3185988
107800	-1.695293	-1.300743	0.3603328	0.3603328
107900	-2.391945	-0.02381095	0.2326396	0.2326396
108000	-1.765326	-0.7934021	0.3095987	0.3095987
108100	-3.224892	0.4580586	0.1844526	0.1844526
108200	-1.761512	-0.8036307	0.3106216	0.3106216
108300	-2.018203	-0.3733068	0.2675892	0.2675892
108400	-1.737274	-1.527421	0.3830006	0.3830006
108500	-3.789396	0.685826	0.1616759	0.1616759
108600	-1.9361	-1.964691	0.4267276	0.4267276
108700	-1.967978	-0.435832	0.2738417	0.2738417
108800	-3.270542	0.4785825	0.1824003	0.1824003
108900	-4.17334	0.8149501	0.1487635	0.1487635
109000	-3.119227	0.4088301	0.1893755	0.1893755
109100	-2.283377	-0.1106399	0.2413225	0.2413225
109200	-2.007459	-0.3862031	0.2688788	0.2688788
109300	-1.690744	-1.182172	0.3484757	0.3484757
109400	-1.936559	-0.4782255	0.2780811	0.2780811
109500	-1.699517	-1.34037	0.3642955	0.3642955
109600	-1.693054	-1.27174	0.3574325	0.3574325
109700	-1.827991	-0.6539324	0.2956517	0.2956517
109800	-2.056328	-2.137774	0.4440359	0.4440359
109900	-2.201767	-0.182435	0.248502	0.248502
110000	-2.462707	0.02841738	0.2274168	0.2274168
110100	-2.225748	-0.1606716	0.2463257	0.2463257
110200	-2.806868	0.2467059	0.2055879	0.2055879
110300	-3.785275	0.6843419	0.1618243	0.1618243
110400	-2.512748	0.06357687	0.2239008	0.2239008
110500	-1.695772	-1.305947	0.3608532	0.3608532
110600	-2.725999	0.199835	0.210275	0.210275
110700	-5.083509	1.064607	0.1237978	0.1237978
110800	-1.793508	-0.7250983	0.3027683	0.3027683
110900	-1.727647	-1.491004	0.379359	0.379359
111000	-1.694387	-1.290086	0.3592671	0.3592671
111100	-7.655849	1.522728	0.07798566	0.07798566
111200	-2.621384	0.1355033	0.2167082	0.2167082
111300	-3.141325	-3.09181	0.5394395	0.5394395
111400	-2.330265	-2.448244	0.4750829	0.4750829
111500	-1.698903	-1.061173	0.3363758	0.3363758
111600	-1.700003	-1.344256	0.3646841	0.3646841
111700	-5.811967	1.223606	0.1078979	0.1078979
111800	-2.267505	-0.1241185	0.2426704	0.2426704
111900	-3.239524	0.4646844	0.1837901	0.1837901
112000	-3.832353	0.7011621	0.1601423	0.1601423
112100	-2.098168	-0.2840919	0.2586677	0.2586677
112200	-2.530841	0.07595806	0.2226627	0.2226627
112300	-1.768861	-0.7841654	0.3086751	0.3086751
112400	-2.010423	-2.075546	0.4378131	0.4378131
112500	-1.694284	-1.106762	0.3409347	0.3409347
112600	-3.738389	0.6672955	0.163529	0.163529
112700	-1.867446	-0.5834547	0.288604	0.288604
112800	-5.867162	1.234505	0.106808	0.106808
112900	-1.760416	-1.602134	0.3904719	0.3904719
113000	-1.691735	-1.147639	0.3450224	0.3450224
113100	-1.929255	-0.4885041	0.2791089	0.2791089
113200	-2.690873	0.1787262	0.2123859	0.2123859
113300	-1.801299	-0.7080252	0.301061	0.301061
113400	-1.920569	-0.5009562	0.2803541	0.2803541
113500	-1.691319	-1.236744	0.3539329	0.3539329
113600	-1.907384	-1.917528	0.4220113	0.4220113
113700	-2.872382	0.2830495	0.2019536	0.2019536
113800	-2.525211	0.07212348	0.2230462	0.2230462
113900	-1.741218	-0.8636689	0.3166254	0.3166254
114000	-2.036808	-0.3515295	0.2654115	0.2654115
114100	-1.902068	-0.5283733	0.2830958	0.2830958
114200	-2.766904	0.2238336	0.2078751	0.2078751
114300	-1.690688	-1.187121	0.3489707	0.3489707
114400	-2.424651	0.0007147507	0.230187	0.230187
114500	-1.690646	-1.200504	0.3503089	0.3503089
114600	-1.690684	-1.187645	0.349023	0.349023
114700	-1.701858	-1.03884	0.3341425	0.3341425
114800	-1.814383	-0.6807301	0.2983315	0.2983315
114900	-2.071809	-0.3122963	0.2614881	0.2614881
115000	-1.698854	-1.061578	0.3364163	0.3364163
115100	-4.365618	0.8735938	0.1428991	0.1428991
115200	-3.604431	0.61688	0.1685705	0.1685705
115300	-2.953411	0.3261711	0.1976414	0.1976414
115400	-1.827776	-0.6543447	0.295693	0.295693
115500	-3.239801	0.4648094	0.1837776	0.1837776
115600	-2.574496	0.1051523	0.2197433	0.2197433
115700	-2.222405	-0.1636705	0.2466256	0.2466256
115800	-1.780677	-0.7547842	0.3057369	0.3057369
115900	-1.700354	-1.049771	0.3352356	0.3352356
116000	-1.915386	-0.5085108	0.2811096	0.2811096
116100	-2.090677	-0.2919984	0.2594583	0.2594583
116200	-1.946482	-0.4645272	0.2767112	0.2767112
116300	-1.904677	-1.91293	0.4215515	0.4215515
116400	-1.690665	-1.190167	0.3492752	0.3492752
116500	-6.157361	1.289492	0.1013093	0.1013093
116600	-4.096359	0.7904159	0.1512169	0.1512169
116700	-1.731394	-0.8972942	0.3199879	0.3199879
116800	-2.618641	0.1337556	0.2168829	0.2168829
116900	-1.922881	-0.4976168	0.2800202	0.2800202
117000	-3.059166	0.3796971	0.1922888	0.1922888
117100	-3.177994	0.4365155	0.186607	0.186607
117200	-2.71392	0.1926296	0.2109955	0.2109955
117300	-1.779141	-1.653999	0.3956584	0.3956584
117400	-1.813819	-0.6818739	0.2984459	0.2984459
117500	-1.858832	-0.5980525	0.2900638	0.2900638
117600	-1.691532	-1.1525	0.3455085	0.3455085
117700	-1.696925	-1.317582	0.3620167	0.3620167
117800	-2.685841	0.1756627	0.2126922	0.2126922
117900	-2.169045	-0.2131246	0.251571	0.251571
118000	-1.915182	-0.5088102	0.2811395	0.2811395
118100	-5.686989	1.198376	0.1104209	0.1104209
118200	-1.697183	-1.076101	0.3378686	0.3378686
118300	-3.700911	0.6534515	0.1649134	0.1649134
118400	-2.771127	0.2262773	0.2076308	0.2076308
118500	-1.729298	-0.9049962	0.3207581	0.3207581
118600	-1.694523	-1.291763	0.3594348	0.3594348
118700	-3.003243	0.3517619	0.1950823	0.1950823
118800	-2.371432	-0.03955469	0.234214	0.234214
118900	-2.277108	-0.1159374	0.2418522	0.2418522
119000	-2.510984	0.06236099	0.2240224	0.2240224
119100	-1.705605	-1.383348	0.3685933	0.3685933
119200	-1.713965	-1.429967	0.3732553	0.3732553
119300	-2.610002	0.1282272	0.2174358	0.2174358
119400	-2.847713	0.2695268	0.2033058	0.2033058
119500	-3.199005	0.4462257	0.1856359	0.1856359
119600	-1.786468	-0.7411259	0.3043711	0.3043711
119700	-2.700261	0.1844147	0.211817	0.211817
119800	-2.001898	-2.06352	0.4366105	0.4366105
119900	-3.166464	0.4311452	0.187144	0.187144
120000	-1.925694	-0.4935782	0.2796163	0.2796163
120100	-2.803031	0.2445336	0.2058051	0.2058051
120200	-1.690959	-1.224335	0.352692	0.352692
120300	-1.702946	-1.031385	0.333397	0.333397
120400	-3.249951	0.4693783	0.1833207	0.1833207
120500	-1.838711	-0.6338077	0.2936393	0.2936393
120600	-1.87055	-1.852327	0.4154912	0.4154912
120700	-1.829153	-0.6517112	0.2954296	0.2954296
120800	-2.204638	-0.1797984	0.2482383	0.2482383
120900	-1.697842	-1.070167	0.3372752	0.3372752
121000	-2.837655	-2.880341	0.5182926	0.5182926
121100	-1.880686	-0.5617499	0.2864335	0.2864335
121200	-1.845693	-0.62112	0.2923705	0.2923705
121300	-1.720802	-1.462183	0.3764769	0.3764769
121400	-1.695954	-1.088023	0.3390608	0.3390608
121500	-1.951282	-0.4580074	0.2760592	0.2760592
121600	-1.701595	-1.040695	0.3343281	0.3343281
121700	-2.532345	0.0769793	0.2225606	0.2225606
121800	-2.502894	0.0567615	0.2245824	0.2245824
121900	-3.544616	0.5934987	0.1709086	0.1709086
122000	-2.00698	-0.3867838	0.2689369	0.2689369
122100	-1.747407	-0.844205	0.314679	0.314679
122200	-2.036182	-0.352252	0.2654837	0.2654837
122300	-1.862177	-0.5923367	0.2894922	0.2894922
122400	-2.326462	-0.07511257	0.2377698	0.2377698
122500	-2.658845	0.1590543	0.2143531	0.2143531
122600	-1.875639	-0.5699236	0.2872509	0.2872509
122700	-2.96952	0.3345184	0.1968067	0.1968067
122800	-3.192165	0.4430752	0.185951	0.185951
122900	-1.710348	-0.9877477	0.3290333	0.3290333
123000	-1.690645	-1.194762	0.3497347	0.3497347
123100	-1.704832	-1.019217	0.3321802	0.3321802
123200	-2.047102	-0.3397655	0.2642351	0.2642351
123300	-1.762403	-0.8012157	0.3103801	0.3103801
123400	-3.004237	0.3522654	0.195032	0.195032
123500	-1.694688	-1.101887	0.3404472	0.3404472
123600	-2.993346	0.3467329	0.1955852	0.1955852
123700	-3.243419	0.4664404	0.1836145	0.1836145
123800	-1.869156	-0.580602	0.2883187	0.2883187
123900	-2.893179	0.2943032	0.2008282	0.2008282
124000	-1.705551	-1.383009	0.3685594	0.3685594
124100	-2.227431	-0.1591664	0.2461752	0.2461752
124200	-2.310346	-0.08822627	0.2390811	0.2390811
124300	-3.427959	0.5462247	0.175636	0.175636
124400	-1.70521	-1.38086	0.3683445	0.3683445
124500	-1.702587	-1.033807	0.3336392	0.3336392
124600	-2.916443	0.3067377	0.1995847	0.1995847
124700	-2.803178	0.2446172	0.2057968	0.2057968
124800	-2.239121	-0.1487855	0.2451371	0.2451371
124900	-3.470963	0.5639184	0.1738667	0.1738667
125000	-1.77947	-0.7576878	0.3060273	0.3060273
125100	-2.722698	0.1978715	0.2104714	0.2104714
125200	-2.299707	-0.09699625	0.2399581	0.2399581
125300	-3.907888	0.7275541	0.1575031	0.1575031
125400	-2.41388	-0.007286423	0.2309872	0.2309872
125500	-3.589831	0.6112244	0.1691361	0.1691361
125600	-1.753991	-0.8246806	0.3127266	0.3127266
125700	-2.658125	0.158607	0.2143978	0.2143978
125800	-3.326087	0.5029876	0.1799597	0.1799597
125900	-2.238122	-0.1496677	0.2452253	0.2452253
126000	-4.318332	0.859506	0.1443079	0.1443079
126100	-2.166031	-0.216013	0.2518598	0.2518598
126200	-1.918597	-1.936287	0.4238872	0.4238872
126300	-2.101361	-0.2807476	0.2583333	0.2583333
126400	-2.229575	-0.1572525	0.2459838	0.2459838
126500	-2.67755	0.1705937	0.2131991	0.2131991
126600	-1.690644	-1.194937	0.3497523	0.3497523
126700	-2.785125	0.2343309	0.2068254	0.2068254
126800	-4.272417	0.8456222	0.1456963	0.1456963
126900	-1.863811	-0.5895667	0.2892152	0.2892152
127000	-1.847439	-0.6179959	0.2920581	0.2920581
127100	-1.727442	-1.490183	0.3792768	0.3792768
127200	-2.254144	-0.1356373	0.2438222	0.2438222
127300	-2.820211	0.2542213	0.2048364	0.2048364
127400	-1.812487	-0.6845881	0.2987173	0.2987173
127500	-1.942966	-0.4693469	0.2771932	0.2771932
127600	-2.852531	0.2721831	0.2030402	0.2030402
127700	-2.875793	0.2849044	0.2017681	0.2017681
127800	-2.417457	-0.004621034	0.2307206	0.2307206
127900	-2.793083	0.2388789	0.2063706	0.2063706
128000	-2.050198	-0.3362645	0.263885	0.263885
128100	-1.807237	-0.6954357	0.2998021	0.2998021
128200	-1.70462	-1.377081	0.3679666	0.3679666
128300	-2.014247	-0.3780279	0.2680613	0.2680613
128400	-2.474299	0.03668606	0.2265899	0.2265899
128500	-2.254235	-0.1355587	0.2438144	0.2438144
128600	-3.285366	0.4851557	0.1817429	0.1817429
128700	-2.248299	-0.1407281	0.2443313	0.2443313
128800	-1.816026	-0.6774153	0.298	0.298
128900	-2.027231	-0.3626547	0.266524	0.266524
129000	-2.507752	0.0601278	0.2242457	0.2242457
129100	-1.936868	-0.4777941	0.2780379	0.2780379
129200	-3.58748	0.6103106	0.1692275	0.1692275
129300	-2.318345	-0.08169188	0.2384277	0.2384277
129400	-2.048064	-0.3386756	0.2641261	0.2641261
129500	-2.219875	-2.33304	0.4635626	0.4635626
129600	-1.691158	-1.231744	0.3534329	0.3534329
129700	-1.967485	-0.4364771	0.2739062	0.2739062
129800	-1.699958	-1.052796	0.3355382	0.3355382
129900	-2.20303	-0.1812739	0.2483859	0.2483859
130000	-2.057684	-0.3278714	0.2630457	0.2630457
130100	-1.931074	-0.4859287	0.2788514	0.2788514
130200	-1.7054	-1.015716	0.3318301	0.3318301
130300	-1.880169	-0.5625829	0.2865168	0.2865168
130400	-1.853264	-0.6077042	0.2910289	0.2910289
130500	-1.817359	-0.6747404	0.2977326	0.2977326
130600	-4.598966	0.940161	0.1362424	0.1362424
130700	-2.936551	0.3173566	0.1985228	0.1985228
130800	-2.853999	0.2729906	0.2029594	0.2029594
130900	-1.720127	-1.459176	0.3761761	0.3761761
131000	-2.075728	-0.3080339	0.2610619	0.2610619
131100	-1.738591	-1.532105	0.383469	0.383469
131200	-2.018161	-0.3733573	0.2675942	0.2675942
131300	-4.857083	1.008585	0.1294	0.1294
131400	-2.279171	-0.11419	0.2416775	0.2416775
131500	-2.456928	0.02426626	0.2278319	0.2278319
131600	-1.957285	-0.4499458	0.2752531	0.2752531
131700	-2.109376	-0.2724182	0.2575003	0.2575003
131800	-1.965233	-0.4394259	0.2742011	0.2742011
131900	-1.698102	-1.067903	0.3370488	0.3370488
132000	-2.956128	0.327584	0.1975001	0.1975001
132100	-2.548401	0.08781459	0.2214771	0.2214771
132200	-3.581754	0.6080815	0.1694504	0.1694504
132300	-2.695047	0.1812599	0.2121325	0.2121325
132400	-1.865887	-0.5860674	0.2888653	0.2888653
132500	-2.378167	-0.03435397	0.2336939	0.2336939
132600	-1.813592	-0.6823367	0.2984922	0.2984922
132700	-2.504042	0.05755801	0.2245027	0.2245027
132800	-3.717332	0.6595413	0.1643044	0.1643044
132900	-1.761976	-0.8023719	0.3104957	0.3104957
133000	-1.756043	-0.8188129	0.3121398	0.3121398
133100	-3.272882	0.479623	0.1822962	0.1822962
133200	-2.085799	-2.175725	0.447831	0.447831
133300	-4.320015	0.8600111	0.1442574	0.1442574
133400	-1.703646	-1.370663	0.3673249	0.3673249
133500	-1.856362	-0.6023125	0.2904898	0.2904898
133600	-2.314681	-0.08467837	0.2387263	0.2387263
133700	-2.190605	-0.1927707	0.2495356	0.2495356
133800	-1.748794	-0.8399986	0.3142584	0.3142584
133900	-1.899495	-0.5322882	0.2834873	0.2834873
134000	-2.737005	0.2063528	0.2096232	0.2096232
134100	-1.728222	-0.9090335	0.3211619	0.3211619
134200	-1.692419	-1.134007	0.3436592	0.3436592
134300	-3.307095	0.4947112	0.1807874	0.1807874
134400	-1.866321	-0.5853379	0.2887923	0.2887923
134500	-3.286909	0.485837	0.1816748	0.1816748
134600	-1.701281	-1.354015	0.36566	0.36566
134700	-1.765043	-1.615523	0.3918108	0.3918108
134800	-1.760712	-0.8058133	0.3108398	0.3108398
134900	-2.833358	0.2615684	0.2041017	0.2041017
135000	-2.086072	-2.17607	0.4478655	0.4478655
135100	-1.926725	-0.4921044	0.2794689	0.2794689
135200	-2.419169	-0.003348107	0.2305933	0.2305933
135300	-1.691113	-1.164729	0.3467314	0.3467314
135400	-1.702104	-1.037122	0.3339707	0.3339707
135500	-2.169946	-0.2122634	0.2514848	0.2514848
135600	-4.65049	0.9542356	0.1348349	0.1348349
135700	-1.782843	-0.7496223	0.3052207	0.3052207
135800	-2.31431	-0.08498193	0.2387567	0.2387567
135900	-4.291731	0.8514875	0.1451098	0.1451098
136000	-1.706702	-1.390095	0.369268	0.369268
136100	-4.349569	0.8688361	0.1433749	0.1433749
136200	-3.407567	0.5377212	0.1764864	0.1764864
136300	-3.808602	0.6927128	0.1609872	0.1609872
136400	-1.717968	-0.9509725	0.3253558	0.3253558
136500	-4.989777	1.041843	0.1260743	0.1260743
136600	-3.041404	0.3709114	0.1931674	0.1931674
136700	-3.298341	0.4908726	0.1811712	0.1811712
136800	-1.792126	-0.7281978	0.3030783	0.3030783
136900	-2.825337	0.2570925	0.2045493	0.2045493
137000	-1.690707	-1.209647	0.3512232	0.3512232
137100	-2.132327	-0.249064	0.2551649	0.2551649
137200	-1.784226	-1.667133	0.3969718	0.3969718
137300	-1.736921	-0.8779188	0.3180504	0.3180504
137400	-1.80812	-0.693594	0.2996179	0.2996179
137500	-1.759869	-1.600521	0.3903106	0.3903106
137600	-2.15637	-0.2253429	0.2527928	0.2527928
137700	-1.704387	-1.022012	0.3324597	0.3324597
137800	-3.019523	-3.010081	0.5312666	0.5312666
137900	-2.940524	0.3194411	0.1983144	0.1983144
138000	-3.029593	0.365025	0.193756	0.193756
138100	-2.881678	0.2880961	0.2014489	0.2014489
138200	-1.712255	-0.9779455	0.3280531	0.3280531
138300	-1.694808	-1.100486	0.3403071	0.3403071
138400	-2.323907	-0.07717826	0.2379763	0.2379763
138500	-1.71772	-1.448159	0.3750744	0.3750744
138600	-7.063956	1.439507	0.0863078	0.0863078
138700	-1.704038	-1.024235	0.332682	0.332682
138800	-2.4492	0.01868413	0.2283901	0.2283901
138900	-1.884507	-0.5556415	0.2858227	0.2858227
139000	-2.415522	-2.530586	0.4833171	0.4833171
139100	-1.977988	-0.4228936	0.2725479	0.2725479
139200	-1.720002	-0.9420843	0.3244669	0.3244669
139300	-2.198776	-2.309708	0.4612293	0.4612293
139400	-2.208559	-0.176211	0.2478796	0.2478796
139500	-2.51727	0.06668761	0.2235897	0.2235897
139600	-4.935766	1.028455	0.127413	0.127413
139700	-2.498926	0.05400285	0.2248582	0.2248582
139800	-1.715948	-0.9601446	0.326273	0.326273
139900	-4.017794	0.7647098	0.1537875	0.1537875
140000	-2.422696	-0.0007319446	0.2303317	0.2303317
140100	-3.189324	0.4417635	0.1860822	0.1860822
140200	-2.092771	-0.289779	0.2592364	0.2592364
140300	-2.399069	-0.01841008	0.2320995	0.2320995
140400	-1.692578	-1.131238	0.3433823	0.3433823
140500	-3.665502	0.6401883	0.1662397	0.1662397
140600	-1.966881	-0.4372656	0.2739851	0.2739851
140700	-3.063283	0.3817223	0.1920863	0.1920863
140800	-3.398933	0.5340986	0.1768486	0.1768486
140900	-2.942655	0.320557	0.1982028	0.1982028
141000	-2.10957	-0.2722175	0.2574803	0.2574803
141100	-4.046053	0.7740355	0.152855	0.152855
141200	-1.709239	-1.404874	0.3707459	0.3707459
141300	-3.960829	0.7456306	0.1556954	0.1556954
141400	-2.591791	-2.686658	0.4989244	0.4989244
141500	-2.097052	-0.2852641	0.2587849	0.2587849
141600	-2.441348	0.01297651	0.2289609	0.2289609
141700	-1.923158	-0.4972181	0.2799803	0.2799803
141800	-1.747486	-0.8439646	0.314655	0.314655
141900	-1.740855	-0.8648456	0.3167431	0.3167431
142000	-3.36282	0.5187991	0.1783786	0.1783786
142100	-2.58008	0.1088203	0.2193765	0.2193765
142200	-2.222323	-2.335717	0.4638302	0.4638302
142300	-1.69112	-1.230449	0.3533034	0.3533034
142400	-2.291293	-2.408788	0.4711373	0.4711373
142500	-2.555326	0.09244748	0.2210138	0.2210138
142600	-3.346779	0.5119254	0.179066	0.179066
142700	-3.620408	0.6230316	0.1679553	0.1679553
142800	-3.166086	0.4309684	0.1871617	0.1871617
142900	-2.600896	0.1223644	0.2180221	0.2180221
143000	-1.692197	-1.13808	0.3440665	0.3440665
143100	-3.898959	0.7244715	0.1578114	0.1578114
143200	-1.692876	-1.12635	0.3428935	0.3428935
143300	-2.80251	0.2442383	0.2058347	0.2058347
143400	-2.853842	0.2729045	0.2029681	0.2029681
143500	-3.028895	0.3646759	0.1937909	0.1937909
143600	-3.694058	-3.422821	0.5725406	0.5725406
143700	-1.750396	-1.571557	0.3874142	0.3874142
143800	-2.028885	-0.360721	0.2663306	0.2663306
143900	-2.305034	-0.0925935	0.2395179	0.2395179
144000	-1.704337	-1.375239	0.3677824	0.3677824
144100	-3.211465	0.4519393	0.1850646	0.1850646
144200	-2.094192	-0.2882777	0.2590863	0.2590863
144300	-1.82069	-1.752613	0.4055198	0.4055198
144400	-2.625537	0.138144	0.2164441	0.2164441
144500	-1.910429	-1.922669	0.4225254	0.4225254
144600	-3.162181	0.4291429	0.1873442	0.1873442
144700	-2.462815	0.02849459	0.2274091	0.2274091
144800	-2.181169	-0.2016142	0.2504199	0.2504199
144900	-2.848169	0.2697786	0.2032807	0.2032807
145000	-2.433983	0.007588916	0.2294996	0.2294996
145100	-2.981117	0.3404828	0.1962102	0.1962102
145200	-2.741688	0.2091125	0.2093473	0.2093473
145300	-1.793559	-0.7249844	0.302757	0.302757
145400	-1.693043	-1.271561	0.3574146	0.3574146
145500	-1.711124	-0.9837031	0.3286288	0.3286288
145600	-2.201677	-0.1825173	0.2485102	0.2485102
145700	-1.815566	-0.6783396	0.2980925	0.2980925
145800	-1.790752	-0.7313015	0.3033887	0.3033887
145900	-1.930694	-1.956025	0.425861	0.425861
146000	-1.787303	-0.739194	0.3041779	0.3041779
146100	-2.103855	-0.2781457	0.2580731	0.2580731
146200	-4.494207	0.9108644	0.1391721	0.1391721
146300	-2.560324	0.09577737	0.2206808	0.2206808
146400	-1.698481	-1.064679	0.3367264	0.3367264
146500	-2.761825	0.220887	0.2081698	0.2081698
146600	-1.90248	-0.5277486	0.2830334	0.2830334
146700	-2.245127	-0.1435036	0.2446089	0.2446089
146800	-2.116478	-0.2651138	0.2567699	0.2567699
146900	-3.490928	0.5720256	0.1730559	0.1730559
147000	-2.24824	-0.1407795	0.2443365	0.2443365
147100	-1.726776	-0.9145573	0.3217142	0.3217142
147200	-2.464088	0.02940656	0.2273179	0.2273179
147300	-1.717728	-0.9520445	0.325463	0.325463
147400	-2.07294	-0.3110632	0.2613648	0.2613648
147500	-1.798348	-0.7144151	0.3017	0.3017
147600	-1.758474	-0.8119853	0.311457	0.311457
147700	-2.081935	-0.3013322	0.2603917	0.2603917
147800	-2.005018	-0.3891677	0.2691753	0.2691753
147900	-1.896168	-1.898288	0.4200873	0.4200873
148000	-1.760188	-1.601463	0.3904048	0.3904048
148100	-2.063387	-0.3215419	0.2624127	0.2624127
148200	-2.994127	0.3471308	0.1955454	0.1955454
148300	-1.793414	-0.7253098	0.3027895	0.3027895
148400	-2.554952	0.09219808	0.2210387	0.2210387
148500	-1.691513	-1.24203	0.3544615	0.3544615
148600	-2.780373	0.2316045	0.2070981	0.2070981
148700	-1.69449	-1.291357	0.3593942	0.3593942
148800	-2.003714	-0.3907563	0.2693341	0.2693341
148900	-2.030658	-0.3586534	0.2661239	0.2661239
149000	-2.112158	-0.2695481	0.2572133	0.2572133
149100	-2.476004	0.03789542	0.226469	0.226469
149200	-2.744204	0.2105915	0.2091994	0.2091994
149300	-2.14034	-0.2410769	0.2543662	0.2543662
149400	-1.756606	-0.8172201	0.3119805	0.3119805
149500	-1.701268	-1.043033	0.3345618	0.3345618
149600	-2.559617	0.09530715	0.2207278	0.2207278
149700	-2.30515	-0.09249775	0.2395083	0.2395083
149800	-1.693994	-1.110429	0.3413014	0.3413014
149900	-2.219536	-0.1662533	0.2468838	0.2468838
150000	-2.051285	-0.3350403	0.2637625	0.2637625
150100	-3.465788	0.561806	0.1740779	0.1740779
150200	-2.254238	-0.1355554	0.243814	0.243814
150300	-1.809066	-0.6916266	0.2994212	0.2994212
150400	-2.218325	-0.167345	0.246993	0.246993
150500	-2.091329	-0.2913068	0.2593892	0.2593892
150600	-1.857659	-1.827993	0.4130578	0.4130578
150700	-1.990184	-0.4074653	0.271005	0.271005
150800	-3.864378	0.7124396	0.1590145	0.1590145
150900	-1.806708	-1.721418	0.4024003	0.4024003
151000	-5.614234	1.183325	0.111926	0.111926
151100	-1.816296	-0.6768721	0.2979457	0.2979457
151200	-3.117187	0.4078548	0.189473	0.189473
151300	-1.76564	-0.7925726	0.3095158	0.3095158
151400	-1.739839	-1.536485	0.383907	0.383907
151500	-1.86974	-0.5796323	0.2882217	0.2882217
151600	-2.768229	0.2246013	0.2077984	0.2077984
151700	-2.656109	0.1573543	0.2145231	0.2145231
151800	-1.69648	-1.313232	0.3615817	0.3615817
151900	-4.513333	0.9162829	0.1386302	0.1386302
152000	-1.774872	-0.7689478	0.3071533	0.3071533
152100	-2.93274	0.315353	0.1987232	0.1987232
152200	-1.725549	-1.482474	0.3785059	0.3785059
152300	-1.692864	-1.126527	0.3429112	0.3429112
152400	-2.860812	0.276731	0.2025854	0.2025854
152500	-1.698293	-1.330089	0.3632674	0.3632674
152600	-2.943975	0.3212477	0.1981337	0.1981337
152700	-2.144372	-0.2370893	0.2539674	0.2539674
152800	-4.484739	0.9081706	0.1394414	0.1394414
152900	-2.530454	-2.634257	0.4936842	0.4936842
153000	-1.752866	-0.8279399	0.3130525	0.3130525
153100	-2.572276	0.1036899	0.2198895	0.2198895
153200	-1.711439	-1.416903	0.3719488	0.3719488
153300	-1.742363	-0.8599759	0.3162561	0.3162561
153400	-2.166992	-0.2150906	0.2517676	0.2517676
153500	-1.942013	-0.470659	0.2773244	0.2773244
153600	-4.80784	0.9959233	0.1306662	0.1306662
153700	-3.74647	0.6702548	0.163233	0.163233
153800	-1.951831	-0.4572647	0.275985	0.275985
153900	-2.670685	0.1663748	0.213621	0.213621
154000	-2.379389	-0.03341375	0.2335999	0.2335999
154100	-1.829388	-0.6512637	0.2953849	0.2953849
154200	-2.072959	-0.3110426	0.2613628	0.2613628
154300	-2.507768	0.06013907	0.2242446	0.2242446
154400	-1.787048	-0.7397825	0.3042368	0.3042368
154500	-2.016878	-0.3748847	0.267747	0.267747
