Iteration	Likelihood	Prior	p	r
51400	-1.747842	-0.8428793	0.3145464	0.3145464
51500	-1.692655	-1.129942	0.3432527	0.3432527
51600	-2.195986	-0.1877708	0.2490356	0.2490356
51700	-1.693106	-1.122789	0.3425374	0.3425374
51800	-1.81158	-1.732485	0.403507	0.403507
51900	-2.595015	0.1185581	0.2184027	0.2184027
52000	-1.81267	-0.684214	0.2986799	0.2986799
52100	-3.541789	0.59238	0.1710205	0.1710205
52200	-2.987841	0.3439245	0.1958661	0.1958661
52300	-1.960252	-2.002313	0.4304898	0.4304898
52400	-2.498403	0.05363805	0.2248947	0.2248947
52500	-1.778078	-0.7610638	0.3063649	0.3063649
52600	-2.44036	0.01225594	0.2290329	0.2290329
52700	-1.833089	-0.6442604	0.2946845	0.2946845
52800	-1.69102	-1.168123	0.3470708	0.3470708
52900	-2.188156	-0.1950563	0.2497641	0.2497641
53000	-3.286544	0.4856758	0.1816909	0.1816909
53100	-1.693197	-1.121433	0.3424018	0.3424018
53200	-1.912664	-0.5125166	0.2815102	0.2815102
53300	-2.01282	-0.3797385	0.2682324	0.2682324
53400	-1.996351	-2.055608	0.4358193	0.4358193
53500	-1.72911	-1.496814	0.3799399	0.3799399
53600	-2.228905	-0.1578499	0.2460435	0.2460435
53700	-2.117591	-0.2639757	0.2566561	0.2566561
53800	-3.624318	0.6245313	0.1678054	0.1678054
53900	-1.865236	-1.842402	0.4144987	0.4144987
54000	-1.808475	-0.6928555	0.2995441	0.2995441
54100	-1.780005	-0.7563973	0.3058982	0.3058982
54200	-2.443211	0.01433431	0.2288251	0.2288251
54300	-4.187174	0.8192929	0.1483292	0.1483292
54400	-1.820848	-0.6678129	0.2970398	0.2970398
54500	-3.086631	0.3931277	0.1909457	0.1909457
54600	-3.512778	0.5808218	0.1721763	0.1721763
54700	-1.719427	-1.456019	0.3758604	0.3758604
54800	-1.694533	-1.103724	0.3406309	0.3406309
54900	-1.704728	-1.377776	0.3680361	0.3680361
55000	-2.752573	0.2154955	0.208709	0.208709
55100	-3.068324	0.3841962	0.1918389	0.1918389
55200	-1.765597	-1.617099	0.3919684	0.3919684
55300	-5.945821	1.249787	0.1052798	0.1052798
55400	-2.031011	-0.358243	0.2660828	0.2660828
55500	-2.123351	-0.2581122	0.2560697	0.2560697
55600	-2.612467	0.1298082	0.2172777	0.2172777
55700	-1.985738	-0.4130483	0.2715633	0.2715633
55800	-3.178481	0.4367412	0.1865844	0.1865844
55900	-3.031509	0.3659824	0.1936603	0.1936603
56000	-6.179894	1.293606	0.1008979	0.1008979
56100	-1.958317	-0.4485705	0.2751156	0.2751156
56200	-4.716701	-3.919183	0.6221768	0.6221768
56300	-2.700732	0.184699	0.2117886	0.2117886
56400	-2.453953	0.02212096	0.2280464	0.2280464
56500	-1.725802	-1.483514	0.37861	0.37861
56600	-3.732602	0.6651706	0.1637414	0.1637414
56700	-1.884028	-0.5564026	0.2858988	0.2858988
56800	-2.421518	-0.001604937	0.230419	0.230419
56900	-1.703164	-1.029929	0.3332514	0.3332514
57000	-1.690694	-1.186455	0.348904	0.348904
57100	-2.138923	-0.2424829	0.2545068	0.2545068
57200	-2.373051	-0.03830147	0.2340887	0.2340887
57300	-2.569328	0.1017451	0.220084	0.220084
57400	-2.007721	-0.3858858	0.2688471	0.2688471
57500	-2.90137	0.2986998	0.2003885	0.2003885
57600	-1.695013	-1.297569	0.3600155	0.3600155
57700	-2.235944	-0.1515936	0.2454179	0.2454179
57800	-1.719269	-1.455302	0.3757887	0.3757887
57900	-2.040971	-0.3467483	0.2649333	0.2649333
58000	-2.051283	-0.3350423	0.2637627	0.2637627
58100	-2.279031	-0.1143084	0.2416893	0.2416893
58200	-4.355625	0.8706341	0.1431951	0.1431951
58300	-2.445066	0.015684	0.2286901	0.2286901
58400	-1.904674	-0.5244337	0.2827019	0.2827019
58500	-2.276461	-0.1164856	0.2419071	0.2419071
58600	-1.76565	-0.792546	0.3095131	0.3095131
58700	-1.862135	-0.5924074	0.2894992	0.2894992
58800	-1.69079	-1.215818	0.3518404	0.3518404
58900	-1.69234	-1.259746	0.3562331	0.3562331
59000	-1.70599	-1.012153	0.3314738	0.3314738
59100	-1.690763	-1.214041	0.3516626	0.3516626
59200	-2.063012	-0.3219565	0.2624542	0.2624542
59300	-1.948329	-0.4620099	0.2764595	0.2764595
59400	-2.149168	-0.232372	0.2534957	0.2534957
59500	-6.157523	1.289522	0.1013063	0.1013063
59600	-2.067082	-0.3174712	0.2620056	0.2620056
59700	-2.062066	-0.3230037	0.2625589	0.2625589
59800	-4.340372	0.8660986	0.1436487	0.1436487
59900	-3.917231	0.7307686	0.1571816	0.1571816
60000	-1.954408	-0.453796	0.2756381	0.2756381
60100	-1.766257	-0.7909494	0.3093534	0.3093534
60200	-2.064571	-0.3202348	0.262282	0.262282
60300	-1.792154	-1.686936	0.3989521	0.3989521
60400	-3.156511	0.4264856	0.1876099	0.1876099
60500	-3.25328	0.4708725	0.1831713	0.1831713
60600	-2.091016	-0.2916389	0.2594224	0.2594224
60700	-1.967995	-0.4358102	0.2738395	0.2738395
60800	-1.691063	-1.228431	0.3531016	0.3531016
60900	-1.762182	-0.8018142	0.3104399	0.3104399
61000	-3.55182	0.5963444	0.1706241	0.1706241
61100	-2.032382	-2.105822	0.4408407	0.4408407
61200	-3.902808	0.7258014	0.1576784	0.1576784
61300	-5.433991	1.144828	0.1157757	0.1157757
61400	-2.399055	-0.01842084	0.2321006	0.2321006
61500	-1.690913	-1.172598	0.3475183	0.3475183
61600	-1.955794	-0.4519381	0.2754523	0.2754523
61700	-1.691177	-1.162573	0.3465158	0.3465158
61800	-2.093459	-0.2890521	0.2591637	0.2591637
61900	-1.913386	-0.511451	0.2814036	0.2814036
62000	-4.431108	0.8927616	0.1409824	0.1409824
62100	-2.28114	-0.1125263	0.2415111	0.2415111
62200	-2.122326	-0.2591526	0.2561738	0.2561738
62300	-1.805096	-0.6999347	0.300252	0.300252
62400	-1.816966	-1.744471	0.4047056	0.4047056
62500	-3.026971	0.3637132	0.1938872	0.1938872
62600	-2.012455	-0.3801759	0.2682761	0.2682761
62700	-1.747258	-1.561473	0.3864058	0.3864058
62800	-3.600056	0.6151886	0.1687396	0.1687396
62900	-1.873263	-0.5738142	0.2876399	0.2876399
63000	-3.625955	0.6251586	0.1677427	0.1677427
63100	-2.208755	-0.1760316	0.2478617	0.2478617
63200	-4.306466	0.8559377	0.1446647	0.1446647
63300	-3.017302	0.3588613	0.1943724	0.1943724
63400	-2.218201	-2.331206	0.4633791	0.4633791
63500	-1.766311	-1.619122	0.3921707	0.3921707
63600	-2.967344	0.3333949	0.196919	0.196919
63700	-1.708719	-1.40193	0.3704515	0.3704515
63800	-3.907669	0.7274784	0.1575107	0.1575107
63900	-2.209382	-0.1754603	0.2478045	0.2478045
64000	-1.7186	-0.9481769	0.3250762	0.3250762
64100	-1.771171	-0.7782458	0.3080831	0.3080831
64200	-2.537639	0.08056606	0.2222019	0.2222019
64300	-2.597214	0.1199836	0.2182602	0.2182602
64400	-1.696481	-1.082751	0.3385336	0.3385336
64500	-2.751943	0.2151268	0.2087458	0.2087458
64600	-1.964771	-0.4400331	0.2742618	0.2742618
64700	-1.733562	-1.513862	0.3816447	0.3816447
64800	-2.697484	-2.77287	0.5075456	0.5075456
64900	-2.888514	0.2917908	0.2010794	0.2010794
65000	-1.89772	-1.900979	0.4203565	0.4203565
65100	-2.56887	0.1014419	0.2201143	0.2201143
65200	-1.690676	-1.188619	0.3491205	0.3491205
65300	-1.784635	-0.7454021	0.3047987	0.3047987
65400	-1.849347	-1.811815	0.41144	0.41144
65500	-3.204217	-3.132584	0.5435169	0.5435169
65600	-3.540384	0.5918233	0.1710762	0.1710762
65700	-1.990446	-0.4071372	0.2709722	0.2709722
65800	-5.159845	1.082722	0.1219863	0.1219863
65900	-1.796942	-1.69853	0.4001115	0.4001115
66000	-2.338649	-0.06532866	0.2367914	0.2367914
66100	-1.756327	-0.8180099	0.3120595	0.3120595
66200	-2.058971	-0.3264379	0.2629023	0.2629023
66300	-5.947008	1.250016	0.1052569	0.1052569
66400	-3.803277	0.6908084	0.1611777	0.1611777
66500	-2.292906	-0.1026512	0.2405236	0.2405236
66600	-3.451011	0.555749	0.1746836	0.1746836
66700	-2.137801	-0.2435983	0.2546183	0.2546183
66800	-1.751496	-1.57503	0.3877615	0.3877615
66900	-2.221739	-0.1642695	0.2466855	0.2466855
67000	-1.807999	-0.6938458	0.2996431	0.2996431
67100	-2.205814	-0.1787205	0.2481306	0.2481306
67200	-3.395247	0.5325476	0.1770037	0.1770037
67300	-2.391008	-2.507429	0.4810014	0.4810014
67400	-1.848686	-0.6157755	0.2918361	0.2918361
67500	-2.543813	0.08473158	0.2217854	0.2217854
67600	-2.543948	0.08482204	0.2217763	0.2217763
67700	-1.737518	-0.8758981	0.3178483	0.3178483
67800	-4.519166	0.9179291	0.1384656	0.1384656
67900	-1.822406	-0.6647511	0.2967336	0.2967336
68000	-1.798252	-0.7146239	0.3017209	0.3017209
68100	-4.258382	0.8413372	0.1461248	0.1461248
68200	-1.952092	-0.4569126	0.2759498	0.2759498
68300	-3.599906	0.6151308	0.1687454	0.1687454
68400	-2.210415	-0.1745186	0.2477104	0.2477104
68500	-5.115362	1.072212	0.1230373	0.1230373
68600	-1.968535	-0.4351054	0.273769	0.273769
68700	-1.749077	-1.56735	0.3869935	0.3869935
68800	-2.281634	-0.112109	0.2414694	0.2414694
68900	-2.308536	-0.08971148	0.2392297	0.2392297
69000	-1.702395	-1.362064	0.366465	0.366465
69100	-1.814863	-1.739822	0.4042407	0.4042407
69200	-2.815523	0.2515878	0.2050997	0.2050997
69300	-1.912639	-1.926376	0.4228962	0.4228962
69400	-2.65866	0.1589396	0.2143645	0.2143645
69500	-2.047756	-0.3390243	0.2641609	0.2641609
69600	-1.873236	-0.5738578	0.2876443	0.2876443
69700	-2.085196	-2.174963	0.4477548	0.4477548
69800	-2.717701	0.1948914	0.2107694	0.2107694
69900	-2.231043	-2.345205	0.464779	0.464779
70000	-4.235418	0.8342841	0.1468301	0.1468301
70100	-1.975193	-0.4264805	0.2729066	0.2729066
70200	-1.863761	-0.5896505	0.2892236	0.2892236
70300	-1.690852	-1.175576	0.3478161	0.3478161
70400	-2.07187	-0.3122299	0.2614815	0.2614815
70500	-1.816984	-1.74451	0.4047095	0.4047095
70600	-2.430218	0.004822001	0.2297763	0.2297763
70700	-2.21448	-0.1708245	0.247341	0.247341
70800	-1.972453	-0.4300163	0.2732601	0.2732601
70900	-2.133495	-0.2478951	0.255048	0.255048
71000	-2.050529	-0.3358914	0.2638477	0.2638477
71100	-2.145258	-0.2362159	0.2538801	0.2538801
71200	-1.702103	-1.359995	0.366258	0.366258
71300	-2.540049	0.08219427	0.2220391	0.2220391
71400	-3.79059	0.6862556	0.1616329	0.1616329
71500	-3.091588	0.3955319	0.1907053	0.1907053
71600	-1.861296	-0.5938358	0.2896421	0.2896421
71700	-1.967465	-0.4365031	0.2739088	0.2739088
71800	-1.737305	-0.8766164	0.3179202	0.3179202
71900	-1.778182	-0.7608093	0.3063394	0.3063394
72000	-1.708533	-0.9975391	0.3300124	0.3300124
72100	-1.938792	-1.96897	0.4271555	0.4271555
72200	-1.693506	-1.116979	0.3419564	0.3419564
72300	-1.927935	-1.951567	0.4254152	0.4254152
72400	-2.069545	-0.3147701	0.2617355	0.2617355
72500	-4.55863	0.9289903	0.1373595	0.1373595
72600	-2.6672	0.1642262	0.2138359	0.2138359
72700	-4.755291	0.9822126	0.1320372	0.1320372
72800	-2.187835	-0.1953561	0.2497941	0.2497941
72900	-1.876314	-0.5688232	0.2871408	0.2871408
73000	-2.406967	-0.01246084	0.2315046	0.2315046
73100	-2.073201	-0.3107786	0.2613364	0.2613364
73200	-2.827594	0.2583542	0.2044231	0.2044231
73300	-1.973525	-0.4286302	0.2731215	0.2731215
73400	-2.919191	0.3081956	0.199439	0.199439
73500	-2.508102	0.06037003	0.2242215	0.2242215
73600	-1.700475	-1.04886	0.3351445	0.3351445
73700	-2.875993	0.2850131	0.2017572	0.2017572
73800	-1.778241	-0.7606666	0.3063252	0.3063252
73900	-1.761496	-1.605297	0.3907882	0.3907882
74000	-1.893518	-0.5414875	0.2844073	0.2844073
74100	-1.771495	-1.633536	0.3936121	0.3936121
74200	-1.691722	-1.247107	0.3549692	0.3549692
74300	-1.845834	-0.6208675	0.2923453	0.2923453
74400	-2.184838	-0.1981641	0.2500749	0.2500749
74500	-1.808912	-0.6919476	0.2994533	0.2994533
74600	-2.683288	0.1741049	0.212848	0.212848
74700	-3.981042	0.752444	0.1550141	0.1550141
74800	-2.262354	-2.378662	0.4681247	0.4681247
74900	-2.29021	-0.1049037	0.2407489	0.2407489
75000	-2.028156	-0.3615721	0.2664157	0.2664157
75100	-1.693986	-1.11053	0.3413115	0.3413115
75200	-1.693928	-1.111288	0.3413873	0.3413873
75300	-1.70058	-1.348743	0.3651328	0.3651328
75400	-1.954361	-0.4538593	0.2756444	0.2756444
75500	-2.030206	-0.3591798	0.2661765	0.2661765
75600	-1.811074	-1.731347	0.4033932	0.4033932
75700	-1.904912	-0.5240748	0.282666	0.282666
75800	-2.713841	0.1925826	0.2110002	0.2110002
75900	-2.941308	-2.955499	0.5258085	0.5258085
76000	-1.709768	-0.9908242	0.3293409	0.3293409
76100	-1.726981	-1.488323	0.3790909	0.3790909
76200	-2.18568	-0.1973735	0.2499959	0.2499959
76300	-2.089046	-2.17982	0.4482405	0.4482405
76400	-2.957618	-2.967026	0.5269611	0.5269611
76500	-2.569904	0.1021255	0.220046	0.220046
76600	-1.758788	-1.597318	0.3899903	0.3899903
76700	-2.522593	0.07033486	0.223225	0.223225
76800	-2.70023	0.1843963	0.2118189	0.2118189
76900	-3.008946	0.354648	0.1947937	0.1947937
77000	-1.979097	-0.4214751	0.272406	0.272406
77100	-2.839014	0.264712	0.2037873	0.2037873
77200	-1.761986	-0.8023457	0.3104931	0.3104931
77300	-2.429808	0.004520738	0.2298064	0.2298064
77400	-1.773277	-1.638387	0.3940972	0.3940972
77500	-2.508082	0.06035622	0.2242229	0.2242229
77600	-1.780285	-0.7557235	0.3058309	0.3058309
77700	-1.922526	-0.498129	0.2800714	0.2800714
77800	-1.821847	-1.755119	0.4057704	0.4057704
77900	-1.942524	-0.4699544	0.277254	0.277254
78000	-1.706362	-1.009946	0.3312531	0.3312531
78100	-3.897144	0.7238437	0.1578741	0.1578741
78200	-3.054131	0.3772145	0.1925371	0.1925371
78300	-2.203677	-0.1806801	0.2483265	0.2483265
78400	-2.60204	0.123103	0.2179482	0.2179482
78500	-1.695228	-1.095736	0.3398321	0.3398321
78600	-1.777941	-0.7613969	0.3063982	0.3063982
78700	-1.851497	-0.6108055	0.2913391	0.2913391
78800	-2.172792	-0.2095498	0.2512135	0.2512135
78900	-1.690832	-1.218228	0.3520813	0.3520813
79000	-2.159868	-0.2219525	0.2524538	0.2524538
79100	-1.833787	-0.642952	0.2945537	0.2945537
79200	-3.720363	0.6606613	0.1641924	0.1641924
79300	-1.807446	-1.723109	0.4025694	0.4025694
79400	-2.801453	0.2436393	0.2058946	0.2058946
79500	-1.745536	-0.8499676	0.3152553	0.3152553
79600	-2.128977	-0.2524281	0.2555013	0.2555013
79700	-3.238656	0.4642925	0.1838293	0.1838293
79800	-3.161571	0.4288572	0.1873728	0.1873728
79900	-4.705169	0.9689391	0.1333646	0.1333646
80000	-1.690646	-1.194341	0.3496926	0.3496926
80100	-1.801359	-1.709004	0.4011589	0.4011589
80200	-1.92766	-0.4907717	0.2793357	0.2793357
80300	-8.1599	1.586079	0.07165057	0.07165057
80400	-1.759734	-0.8084986	0.3111084	0.3111084
80500	-1.698081	-1.068084	0.3370669	0.3370669
80600	-3.253203	0.4708379	0.1831747	0.1831747
80700	-3.486295	0.5701502	0.1732435	0.1732435
80800	-7.749008	1.534925	0.07676597	0.07676597
80900	-1.700653	-1.047535	0.335012	0.335012
81000	-1.816941	-0.6755778	0.2978163	0.2978163
81100	-2.160418	-0.2214204	0.2524006	0.2524006
81200	-1.832921	-0.6445773	0.2947162	0.2947162
81300	-2.404843	-0.01405663	0.2316642	0.2316642
81400	-4.570723	0.9323537	0.1370231	0.1370231
81500	-2.41505	-0.006413351	0.2308998	0.2308998
81600	-2.66696	0.1640779	0.2138507	0.2138507
81700	-2.271965	-0.1203085	0.2422894	0.2422894
81800	-2.384362	-0.02959791	0.2332183	0.2332183
81900	-2.666558	0.1638295	0.2138756	0.2138756
82000	-2.378056	-0.03443976	0.2337025	0.2337025
82100	-2.086217	-0.2967453	0.259933	0.259933
82200	-1.774169	-1.640796	0.3943381	0.3943381
82300	-1.692329	-1.135621	0.3438206	0.3438206
82400	-3.715185	0.6587473	0.1643838	0.1643838
82500	-1.691354	-1.157225	0.345981	0.345981
82600	-3.38246	0.527149	0.1775436	0.1775436
82700	-2.595493	0.1188681	0.2183717	0.2183717
82800	-3.122737	0.4105059	0.1892079	0.1892079
82900	-1.916256	-1.932408	0.4234993	0.4234993
83000	-2.089291	-0.2934697	0.2596055	0.2596055
83100	-3.330161	0.5047537	0.1797831	0.1797831
83200	-2.24843	-0.1406137	0.2443199	0.2443199
83300	-1.696035	-1.087201	0.3389786	0.3389786
83400	-1.692735	-1.128609	0.3431194	0.3431194
83500	-4.488168	0.9091472	0.1393438	0.1393438
83600	-1.703437	-1.028133	0.3330718	0.3330718
83700	-1.890647	-0.5459586	0.2848544	0.2848544
83800	-2.338808	-0.065202	0.2367787	0.2367787
83900	-2.587216	0.113486	0.2189099	0.2189099
84000	-2.69363	0.1804001	0.2122185	0.2122185
84100	-1.694669	-1.293527	0.3596112	0.3596112
84200	-1.691293	-1.235985	0.353857	0.353857
84300	-1.907866	-1.918345	0.422093	0.422093
84400	-1.826644	-1.765398	0.4067983	0.4067983
84500	-1.804815	-0.7005291	0.3003114	0.3003114
84600	-1.973576	-0.4285653	0.273115	0.273115
84700	-1.720353	-0.9405817	0.3243167	0.3243167
84800	-2.095103	-0.2873163	0.2589901	0.2589901
84900	-2.83432	0.262104	0.2040481	0.2040481
85000	-1.759654	-0.8087179	0.3111303	0.3111303
85100	-2.370236	-0.04048132	0.2343066	0.2343066
85200	-1.72088	-0.9383417	0.3240927	0.3240927
85300	-2.118237	-2.215929	0.4518514	0.4518514
85400	-1.760311	-0.8069096	0.3109495	0.3109495
85500	-2.762702	0.2213966	0.2081189	0.2081189
85600	-1.707903	-1.397225	0.369981	0.369981
85700	-1.690822	-1.217716	0.3520301	0.3520301
85800	-2.09213	-0.2904583	0.2593043	0.2593043
85900	-1.703592	-1.3703	0.3672885	0.3672885
86000	-1.966847	-0.4373111	0.2739896	0.2739896
86100	-1.696355	-1.083991	0.3386576	0.3386576
86200	-1.774687	-1.64219	0.3944776	0.3944776
86300	-2.58941	0.1149159	0.2187669	0.2187669
86400	-2.061967	-0.3231125	0.2625698	0.2625698
86500	-1.762824	-0.8000808	0.3102666	0.3102666
86600	-3.859267	0.7106487	0.1591936	0.1591936
86700	-1.98816	-0.4100002	0.2712585	0.2712585
86800	-2.692048	0.17944	0.2123145	0.2123145
86900	-1.700902	-1.045697	0.3348283	0.3348283
87000	-1.862594	-1.837413	0.4139998	0.4139998
87100	-1.73268	-0.8926716	0.3195257	0.3195257
87200	-2.232328	-2.346596	0.4649181	0.4649181
87300	-1.697319	-1.321314	0.3623899	0.3623899
87400	-1.973586	-0.4285518	0.2731137	0.2731137
87500	-1.778729	-1.65292	0.3955505	0.3955505
87600	-1.719197	-0.9455619	0.3248147	0.3248147
87700	-1.691543	-1.242801	0.3545386	0.3545386
87800	-2.162444	-0.2194642	0.2522049	0.2522049
87900	-1.982232	-0.4174837	0.2720069	0.2720069
88000	-1.712344	-0.9774976	0.3280083	0.3280083
88100	-1.882125	-0.5594416	0.2862027	0.2862027
88200	-4.072592	0.7827118	0.1519873	0.1519873
88300	-1.766533	-0.7902243	0.3092809	0.3092809
88400	-2.230633	-0.1563093	0.2458894	0.2458894
88500	-1.74659	-0.8467102	0.3149295	0.3149295
88600	-2.222608	-0.1634881	0.2466073	0.2466073
88700	-4.587164	0.9369066	0.1365678	0.1365678
88800	-1.814402	-0.6806918	0.2983277	0.2983277
88900	-2.269364	-0.122528	0.2425113	0.2425113
89000	-2.225286	-0.1610851	0.246367	0.246367
89100	-2.102673	-0.2793774	0.2581962	0.2581962
89200	-1.854023	-0.6063792	0.2908964	0.2908964
89300	-1.705357	-1.015982	0.3318567	0.3318567
89400	-1.727649	-0.9112086	0.3213794	0.3213794
89500	-1.789422	-0.7343289	0.3036914	0.3036914
89600	-3.842591	0.7047818	0.1597803	0.1597803
89700	-1.774858	-0.7689825	0.3071568	0.3071568
89800	-1.886435	-0.5525829	0.2855168	0.2855168
89900	-1.925646	-0.4936469	0.2796232	0.2796232
90000	-1.803711	-1.714497	0.4017082	0.4017082
90100	-1.710161	-1.409996	0.3712581	0.3712581
90200	-2.004269	-2.06688	0.4369466	0.4369466
90300	-2.156453	-0.2252622	0.2527847	0.2527847
90400	-3.106689	0.4028198	0.1899765	0.1899765
90500	-3.031068	0.3657621	0.1936823	0.1936823
90600	-1.863046	-1.838269	0.4140854	0.4140854
90700	-1.783356	-1.66491	0.3967495	0.3967495
90800	-8.424014	1.616835	0.068575	0.068575
90900	-2.186348	-0.1967477	0.2499333	0.2499333
91000	-1.738198	-0.8736149	0.31762	0.31762
91100	-2.300236	-0.09655797	0.2399143	0.2399143
91200	-1.703966	-1.024693	0.3327278	0.3327278
91300	-3.042179	0.3712963	0.1931289	0.1931289
91400	-2.397875	-0.01931257	0.2321898	0.2321898
91500	-1.800048	-0.7107231	0.3013308	0.3013308
91600	-3.805186	0.6914916	0.1611093	0.1611093
91700	-2.30419	-0.09329011	0.2395875	0.2395875
91800	-1.742854	-0.8584092	0.3160994	0.3160994
91900	-1.777347	-1.649277	0.3951862	0.3951862
92000	-3.122207	0.410253	0.1892332	0.1892332
92100	-1.694592	-1.103018	0.3405603	0.3405603
92200	-2.001926	-0.3929405	0.2695526	0.2695526
92300	-4.441174	0.8956731	0.1406912	0.1406912
92400	-1.696004	-1.087511	0.3390096	0.3390096
92500	-1.831383	-1.775381	0.4077967	0.4077967
92600	-4.301897	0.8545599	0.1448025	0.1448025
92700	-1.922999	-0.4974473	0.2800032	0.2800032
92800	-1.837494	-1.788016	0.4090601	0.4090601
92900	-3.817897	0.6960283	0.1606557	0.1606557
93000	-2.399133	-0.01836178	0.2320947	0.2320947
93100	-1.690843	-1.218828	0.3521413	0.3521413
93200	-1.805667	-0.6987302	0.3001315	0.3001315
93300	-1.897454	-0.5354138	0.2837999	0.2837999
93400	-2.544317	0.08507074	0.2217514	0.2217514
93500	-3.357349	0.5164603	0.1786125	0.1786125
93600	-1.776769	-0.7642641	0.3066849	0.3066849
93700	-1.792577	-0.7271837	0.3029769	0.3029769
93800	-2.419214	-0.003314504	0.23059	0.23059
93900	-2.644107	0.1498604	0.2152725	0.2152725
94000	-1.690672	-1.189045	0.3491631	0.3491631
94100	-3.401374	0.5351242	0.1767461	0.1767461
94200	-3.047974	0.3741705	0.1928415	0.1928415
94300	-1.826084	-0.6575992	0.2960184	0.2960184
94400	-1.903797	-0.5257567	0.2828342	0.2828342
94500	-2.65818	0.1586414	0.2143944	0.2143944
94600	-2.029974	-0.3594508	0.2662036	0.2662036
94700	-2.091092	-0.2915582	0.2594143	0.2594143
94800	-4.437897	0.8947263	0.1407859	0.1407859
94900	-2.323091	-0.07783871	0.2380424	0.2380424
95000	-1.705097	-1.017576	0.3320161	0.3320161
95100	-2.045187	-0.3419387	0.2644524	0.2644524
95200	-1.79373	-0.7246032	0.3027188	0.3027188
95300	-1.734503	-1.517352	0.3819937	0.3819937
95400	-1.996443	-0.3996837	0.2702269	0.2702269
95500	-2.197676	-0.1862072	0.2488792	0.2488792
95600	-1.704773	-1.019589	0.3322175	0.3322175
95700	-3.342751	0.510192	0.1792393	0.1792393
95800	-2.099108	-0.2831054	0.258569	0.258569
95900	-1.697746	-1.325232	0.3627817	0.3627817
96000	-2.004632	-0.3896364	0.2692222	0.2692222
96100	-4.154397	0.8089712	0.1493614	0.1493614
96200	-4.509199	0.9151143	0.1387471	0.1387471
96300	-2.218919	-0.1668094	0.2469394	0.2469394
96400	-4.215203	0.8280313	0.1474554	0.1474554
96500	-1.735195	-0.8838331	0.3186418	0.3186418
96600	-2.214581	-0.1707328	0.2473318	0.2473318
96700	-1.699447	-1.056789	0.3359374	0.3359374
96800	-1.733863	-0.8884808	0.3191066	0.3191066
96900	-2.855031	0.2735583	0.2029027	0.2029027
97000	-1.723048	-1.471965	0.377455	0.377455
97100	-1.701635	-1.040412	0.3342997	0.3342997
97200	-1.719386	-1.455835	0.375842	0.375842
97300	-1.69183	-1.249534	0.355212	0.355212
97400	-2.724315	0.1988341	0.2103751	0.2103751
97500	-4.121035	0.7983491	0.1504236	0.1504236
97600	-2.681969	0.1732987	0.2129286	0.2129286
97700	-2.77551	0.2288063	0.2073779	0.2073779
97800	-3.113454	0.4060675	0.1896518	0.1896518
97900	-2.190217	-0.1931318	0.2495717	0.2495717
98000	-3.719438	0.6603199	0.1642265	0.1642265
98100	-1.786713	-0.7405592	0.3043144	0.3043144
98200	-1.694688	-1.293751	0.3596336	0.3596336
98300	-1.693401	-1.118467	0.3421052	0.3421052
98400	-2.24075	-0.1473499	0.2449935	0.2449935
98500	-2.63881	0.1465332	0.2156052	0.2156052
98600	-2.639508	0.1469726	0.2155612	0.2155612
98700	-1.870355	-0.5786113	0.2881196	0.2881196
98800	-1.704197	-1.374322	0.3676907	0.3676907
98900	-2.240256	-0.1477849	0.245037	0.245037
99000	-2.162223	-0.2196768	0.2522262	0.2522262
99100	-2.006262	-0.3876545	0.269024	0.269024
99200	-2.788195	0.2360878	0.2066497	0.2066497
99300	-1.702412	-1.035001	0.3337586	0.3337586
99400	-3.873195	0.7155218	0.1587063	0.1587063
99500	-5.226112	1.098149	0.1204436	0.1204436
99600	-3.540903	0.5920288	0.1710556	0.1710556
99700	-1.712788	-0.9752859	0.3277871	0.3277871
99800	-3.831727	0.7009406	0.1601645	0.1601645
99900	-1.784963	-0.7446329	0.3047218	0.3047218
100000	-1.782988	-0.7492792	0.3051864	0.3051864
100100	-3.328762	0.5041474	0.1798438	0.1798438
100200	-2.206651	-0.1779548	0.248054	0.248054
100300	-1.932004	-0.4846158	0.2787201	0.2787201
100400	-2.285175	-0.1091261	0.2411711	0.2411711
100500	-3.385546	0.5284549	0.177413	0.177413
100600	-1.89422	-0.5404001	0.2842985	0.2842985
100700	-2.086112	-0.2968579	0.2599443	0.2599443
100800	-1.913948	-0.5106245	0.281321	0.281321
100900	-1.699976	-1.34404	0.3646625	0.3646625
101000	-1.921007	-0.5003222	0.2802907	0.2802907
101100	-2.036052	-0.3524015	0.2654987	0.2654987
101200	-2.647932	0.1522551	0.215033	0.215033
101300	-1.824917	-0.6598574	0.2962443	0.2962443
101400	-1.77207	-0.7759677	0.3078553	0.3078553
101500	-3.848334	0.7068062	0.1595779	0.1595779
101600	-3.129708	0.4138255	0.188876	0.188876
101700	-1.715117	-0.9640272	0.3266612	0.3266612
101800	-3.407098	0.5375249	0.176506	0.176506
101900	-2.798755	0.2421075	0.2060478	0.2060478
102000	-2.054691	-0.3312154	0.2633801	0.2633801
102100	-1.691066	-1.228529	0.3531114	0.3531114
102200	-1.704113	-1.373772	0.3676357	0.3676357
102300	-2.811064	0.2490758	0.2053509	0.2053509
102400	-2.163756	-0.2181999	0.2520785	0.2520785
102500	-1.706148	-1.386719	0.3689304	0.3689304
102600	-1.698743	-1.062493	0.3365079	0.3365079
102700	-2.445072	0.0156878	0.2286897	0.2286897
